,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiry
14,AAPL251024C00205000,2025-10-14 17:50:49+00:00,205.0,43.4,41.35,42.8,0.30000305,0.6960628,1.0,29.0,0.7319362744140624,True,REGULAR,USD,call,2025-10-24
15,AAPL251024C00210000,2025-10-16 18:14:50+00:00,210.0,35.9,36.45,37.4,-4.1899986,-10.451481,32.0,161.0,0.6152382226562501,True,REGULAR,USD,call,2025-10-24
16,AAPL251024C00215000,2025-10-16 18:20:34+00:00,215.0,30.88,31.85,32.4,-4.1600018,-11.872151,56.0,182.0,0.5864299169921875,True,REGULAR,USD,call,2025-10-24
17,AAPL251024C00220000,2025-10-16 19:02:51+00:00,220.0,26.97,26.75,27.3,-2.08,-7.362832,471.0,650.0,0.5390671093750001,True,REGULAR,USD,call,2025-10-24
18,AAPL251024C00225000,2025-10-16 19:00:01+00:00,225.0,22.2,21.9,22.45,-2.2999992,-9.387752,113.0,580.0,0.47900911621093745,True,REGULAR,USD,call,2025-10-24
19,AAPL251024C00230000,2025-10-16 18:34:12+00:00,230.0,16.17,16.95,17.5,-4.5699997,-22.034714,80.0,1433.0,0.3996642065429688,True,REGULAR,USD,call,2025-10-24
20,AAPL251024C00235000,2025-10-16 18:41:43+00:00,235.0,12.3,12.6,12.9,-3.1399994,-20.336784,94.0,2132.0,0.35108070800781244,True,REGULAR,USD,call,2025-10-24
21,AAPL251024C00237500,2025-10-16 17:14:30+00:00,237.5,9.86,10.55,10.9,-2.42,-19.70684,66.0,189.0,0.34497725341796875,True,REGULAR,USD,call,2025-10-24
22,AAPL251024C00240000,2025-10-16 18:38:48+00:00,240.0,8.2,8.6,8.7,-2.25,-21.531101,796.0,2618.0,0.313483427734375,True,REGULAR,USD,call,2025-10-24
23,AAPL251024C00242500,2025-10-16 18:43:57+00:00,242.5,6.61,6.75,6.85,-2.0899997,-24.022985,265.0,428.0,0.2995675512695312,True,REGULAR,USD,call,2025-10-24
24,AAPL251024C00245000,2025-10-16 19:01:47+00:00,245.0,5.24,5.15,5.25,-1.6700001,-24.167873,2111.0,3361.0,0.29041236938476556,True,REGULAR,USD,call,2025-10-24
25,AAPL251024C00247500,2025-10-16 19:01:57+00:00,247.5,3.79,3.7,3.8,-1.46,-27.809525,5500.0,1834.0,0.27735097656249996,False,REGULAR,USD,call,2025-10-24
26,AAPL251024C00250000,2025-10-16 19:02:54+00:00,250.0,2.57,2.61,2.64,-1.3300002,-34.102566,14985.0,11035.0,0.26782958740234375,False,REGULAR,USD,call,2025-10-24
27,AAPL251024C00252500,2025-10-16 19:02:05+00:00,252.5,1.74,1.72,1.75,-1.0,-36.49635,8383.0,3130.0,0.26050544189453123,False,REGULAR,USD,call,2025-10-24
28,AAPL251024C00255000,2025-10-16 19:03:21+00:00,255.0,1.12,1.11,1.13,-0.75,-40.54054,14843.0,26159.0,0.25708750732421876,False,REGULAR,USD,call,2025-10-24
29,AAPL251024C00257500,2025-10-16 18:54:03+00:00,257.5,0.68,0.67,0.7,-0.49999994,-42.372875,5929.0,5707.0,0.2546461254882813,False,REGULAR,USD,call,2025-10-24
30,AAPL251024C00260000,2025-10-16 19:01:55+00:00,260.0,0.43,0.42,0.43,-0.32999998,-43.421055,16708.0,20676.0,0.2551344018554688,False,REGULAR,USD,call,2025-10-24
31,AAPL251024C00262500,2025-10-16 18:57:53+00:00,262.5,0.25,0.25,0.27,-0.22,-46.80851,2570.0,8208.0,0.25879647460937505,False,REGULAR,USD,call,2025-10-24
32,AAPL251024C00265000,2025-10-16 18:59:24+00:00,265.0,0.15,0.16,0.17,-0.13999999,-48.275856,2150.0,8935.0,0.26319096191406255,False,REGULAR,USD,call,2025-10-24
33,AAPL251024C00267500,2025-10-16 18:32:17+00:00,267.5,0.1,0.1,0.11,-0.07,-41.17647,808.0,2386.0,0.2695385546875,False,REGULAR,USD,call,2025-10-24
34,AAPL251024C00270000,2025-10-16 19:03:27+00:00,270.0,0.07,0.06,0.08,-0.049999997,-45.45454,2431.0,13846.0,0.2802806347656249,False,REGULAR,USD,call,2025-10-24
35,AAPL251024C00272500,2025-10-16 18:38:06+00:00,272.5,0.04,0.04,0.05,-0.04,-50.0,56.0,1612.0,0.28516339843749994,False,REGULAR,USD,call,2025-10-24
36,AAPL251024C00275000,2025-10-16 18:53:40+00:00,275.0,0.04,0.03,0.04,-0.010000002,-20.000002,687.0,6990.0,0.29883513671874995,False,REGULAR,USD,call,2025-10-24
37,AAPL251024C00277500,2025-10-16 16:16:47+00:00,277.5,0.03,0.02,0.03,-0.020000001,-40.000004,23.0,317.0,0.3086006640625,False,REGULAR,USD,call,2025-10-24
38,AAPL251024C00280000,2025-10-16 18:30:36+00:00,280.0,0.02,0.01,0.03,-0.01,-50.0,411.0,3771.0,0.32813171874999997,False,REGULAR,USD,call,2025-10-24
39,AAPL251024C00282500,2025-10-16 18:48:18+00:00,282.5,0.01,0.01,0.02,-0.02,-66.66667,4.0,651.0,0.3320379296875,False,REGULAR,USD,call,2025-10-24
40,AAPL251024C00285000,2025-10-16 18:11:14+00:00,285.0,0.02,0.01,0.02,-0.01,-33.333336,291.0,5973.0,0.35156898437499995,False,REGULAR,USD,call,2025-10-24
41,AAPL251024C00290000,2025-10-16 19:01:03+00:00,290.0,0.01,0.01,0.02,-0.01,-33.333336,11.0,4893.0,0.39063109375,False,REGULAR,USD,call,2025-10-24
42,AAPL251024C00295000,2025-10-16 13:53:08+00:00,295.0,0.01,0.0,0.01,0.0,0.0,1.0,450.0,0.398443515625,False,REGULAR,USD,call,2025-10-24
43,AAPL251024C00300000,2025-10-16 16:15:17+00:00,300.0,0.01,0.0,0.01,0.0,0.0,84.0,1904.0,0.42969320312500003,False,REGULAR,USD,call,2025-10-24
44,AAPL251024C00305000,2025-10-15 15:20:10+00:00,305.0,0.01,0.0,0.01,0.0,0.0,111.0,302.0,0.46094289062500005,False,REGULAR,USD,call,2025-10-24
45,AAPL251024C00310000,2025-10-13 13:58:25+00:00,310.0,0.01,0.0,0.01,0.0,0.0,1.0,145.0,0.500005,False,REGULAR,USD,call,2025-10-24
46,AAPL251024C00315000,2025-10-10 17:45:42+00:00,315.0,0.02,0.0,0.01,0.0,0.0,11.0,123.0,0.500005,False,REGULAR,USD,call,2025-10-24
47,AAPL251024C00320000,2025-10-08 14:13:05+00:00,320.0,0.01,0.0,0.01,0.0,0.0,5.0,100.0,0.5312546875,False,REGULAR,USD,call,2025-10-24
48,AAPL251024C00325000,2025-10-08 18:52:42+00:00,325.0,0.01,0.0,0.01,0.0,0.0,21.0,120.0,0.5625043750000001,False,REGULAR,USD,call,2025-10-24
49,AAPL251024C00330000,2025-10-10 17:08:41+00:00,330.0,0.01,,0.01,0.0,0.0,,2.0,0.6171913281250001,False,REGULAR,USD,call,2025-10-24
0,AAPL251024P00110000,2025-10-03 18:06:06+00:00,110.0,0.01,0.0,0.01,0.0,0.0,3.0,53.0,1.5625021874999998,False,REGULAR,USD,put,2025-10-24
1,AAPL251024P00130000,2025-10-06 15:26:28+00:00,130.0,0.01,0.0,0.01,0.0,0.0,50.0,53.0,1.2500037499999999,False,REGULAR,USD,put,2025-10-24
2,AAPL251024P00135000,2025-10-02 16:19:54+00:00,135.0,0.02,0.0,0.01,0.0,0.0,100.0,103.0,1.1875040625,False,REGULAR,USD,put,2025-10-24
3,AAPL251024P00140000,2025-10-10 17:04:45+00:00,140.0,0.01,0.0,0.01,0.0,0.0,5.0,426.0,1.09375453125,False,REGULAR,USD,put,2025-10-24
4,AAPL251024P00145000,2025-10-10 17:26:49+00:00,145.0,0.01,0.0,0.01,0.0,0.0,10.0,56.0,1.0312548437500002,False,REGULAR,USD,put,2025-10-24
5,AAPL251024P00150000,2025-10-10 19:45:05+00:00,150.0,0.01,0.0,0.01,0.0,0.0,30.0,208.0,0.9687503125,False,REGULAR,USD,put,2025-10-24
6,AAPL251024P00155000,2025-09-23 18:13:13+00:00,155.0,0.05,0.0,0.02,0.0,0.0,3.0,6.0,0.9687503125,False,REGULAR,USD,put,2025-10-24
7,AAPL251024P00160000,2025-10-10 16:42:53+00:00,160.0,0.01,0.0,0.02,0.0,0.0,6.0,62.0,0.9062509375,False,REGULAR,USD,put,2025-10-24
8,AAPL251024P00165000,2025-10-14 15:03:09+00:00,165.0,0.01,0.01,0.02,0.0,0.0,31.0,164.0,0.8828136718749999,False,REGULAR,USD,put,2025-10-24
9,AAPL251024P00170000,2025-10-16 17:32:27+00:00,170.0,0.02,0.01,0.02,0.01,100.0,81.0,223.0,0.8203142968749999,False,REGULAR,USD,put,2025-10-24
10,AAPL251024P00175000,2025-10-16 14:21:00+00:00,175.0,0.02,0.01,0.03,0.0,0.0,45.0,202.0,0.7812521875,False,REGULAR,USD,put,2025-10-24
11,AAPL251024P00180000,2025-10-16 18:50:32+00:00,180.0,0.03,0.02,0.03,0.0,0.0,40.0,69.0,0.7382838671874999,False,REGULAR,USD,put,2025-10-24
12,AAPL251024P00185000,2025-10-16 18:43:22+00:00,185.0,0.02,0.02,0.04,0.01,100.0,32.0,576.0,0.6914093359375001,False,REGULAR,USD,put,2025-10-24
13,AAPL251024P00190000,2025-10-16 18:54:34+00:00,190.0,0.03,0.03,0.04,0.0,0.0,66.0,226.0,0.6445348046875,False,REGULAR,USD,put,2025-10-24
14,AAPL251024P00195000,2025-10-16 18:58:24+00:00,195.0,0.05,0.03,0.05,0.010000002,33.33334,21.0,2048.0,0.5937540625000001,False,REGULAR,USD,put,2025-10-24
15,AAPL251024P00200000,2025-10-16 18:56:22+00:00,200.0,0.04,0.04,0.06,0.0,0.0,29.0,4301.0,0.5507857421875001,False,REGULAR,USD,put,2025-10-24
16,AAPL251024P00205000,2025-10-16 18:24:30+00:00,205.0,0.06,0.05,0.06,0.009999998,19.999994,59.0,2737.0,0.5039112109375,False,REGULAR,USD,put,2025-10-24
17,AAPL251024P00210000,2025-10-16 18:25:56+00:00,210.0,0.09,0.07,0.08,0.020000003,28.571432,102.0,996.0,0.46289599609375004,False,REGULAR,USD,put,2025-10-24
18,AAPL251024P00215000,2025-10-16 18:34:45+00:00,215.0,0.13,0.1,0.11,0.029999994,29.999992,89.0,786.0,0.42188078125,False,REGULAR,USD,put,2025-10-24
19,AAPL251024P00220000,2025-10-16 18:46:08+00:00,220.0,0.17,0.15,0.17,0.019999996,13.333329,279.0,4115.0,0.387701435546875,False,REGULAR,USD,put,2025-10-24
20,AAPL251024P00225000,2025-10-16 19:02:16+00:00,225.0,0.26,0.25,0.27,0.059999987,29.999992,1040.0,2240.0,0.352545537109375,False,REGULAR,USD,put,2025-10-24
21,AAPL251024P00230000,2025-10-16 19:01:57+00:00,230.0,0.46,0.45,0.47,0.13,39.393936,777.0,4513.0,0.3215399877929687,False,REGULAR,USD,put,2025-10-24
22,AAPL251024P00235000,2025-10-16 19:02:01+00:00,235.0,0.89,0.9,0.92,0.27999997,45.90163,2824.0,5486.0,0.299811689453125,False,REGULAR,USD,put,2025-10-24
23,AAPL251024P00237500,2025-10-16 18:50:09+00:00,237.5,1.27,1.28,1.31,0.44,53.01205,2518.0,2184.0,0.291877198486328,False,REGULAR,USD,put,2025-10-24
24,AAPL251024P00240000,2025-10-16 19:02:04+00:00,240.0,1.74,1.78,1.82,0.58000004,50.000004,4992.0,6030.0,0.2827220166015625,False,REGULAR,USD,put,2025-10-24
25,AAPL251024P00242500,2025-10-16 19:01:57+00:00,242.5,2.37,2.43,2.47,0.7199999,43.63636,1752.0,2715.0,0.27173579833984374,False,REGULAR,USD,put,2025-10-24
26,AAPL251024P00245000,2025-10-16 19:03:29+00:00,245.0,3.31,3.25,3.35,0.99,42.857143,4788.0,8333.0,0.2629468237304688,False,REGULAR,USD,put,2025-10-24
27,AAPL251024P00247500,2025-10-16 19:02:22+00:00,247.5,4.45,4.4,4.5,1.3499999,45.91836,2562.0,1523.0,0.25659923095703124,True,REGULAR,USD,put,2025-10-24
28,AAPL251024P00250000,2025-10-16 19:02:47+00:00,250.0,5.85,5.7,5.8,1.4899998,34.174305,1017.0,3155.0,0.24329369995117187,True,REGULAR,USD,put,2025-10-24
29,AAPL251024P00252500,2025-10-16 19:01:23+00:00,252.5,7.3,7.3,7.45,1.6500001,29.203543,197.0,676.0,0.2357254162597656,True,REGULAR,USD,put,2025-10-24
30,AAPL251024P00255000,2025-10-16 18:31:36+00:00,255.0,10.1,9.3,9.45,2.6500006,35.57048,217.0,3195.0,0.23853300537109373,True,REGULAR,USD,put,2025-10-24
31,AAPL251024P00257500,2025-10-16 18:43:24+00:00,257.5,11.9,11.15,11.55,2.8999996,32.222218,175.0,806.0,0.23413851806640623,True,REGULAR,USD,put,2025-10-24
32,AAPL251024P00260000,2025-10-16 16:46:16+00:00,260.0,13.12,13.3,13.8,1.7699995,15.594709,120.0,1683.0,0.2299881689453125,True,REGULAR,USD,put,2025-10-24
33,AAPL251024P00262500,2025-10-16 16:03:41+00:00,262.5,14.8,15.7,16.35,1.7399998,13.323121,90.0,714.0,0.27075924560546877,True,REGULAR,USD,put,2025-10-24
34,AAPL251024P00265000,2025-10-16 18:58:52+00:00,265.0,18.54,17.8,18.75,3.920001,26.812592,16.0,139.0,0.27930408203124996,True,REGULAR,USD,put,2025-10-24
35,AAPL251024P00267500,2025-10-16 18:47:44+00:00,267.5,21.3,20.7,21.1,3.459999,19.394613,315.0,32.0,0.256843369140625,True,REGULAR,USD,put,2025-10-24
36,AAPL251024P00270000,2025-10-16 18:47:44+00:00,270.0,23.8,22.85,23.75,2.4699993,11.579931,1981.0,85.0,0.3354558642578125,True,REGULAR,USD,put,2025-10-24
37,AAPL251024P00272500,2025-10-15 14:47:26+00:00,272.5,21.57,25.55,26.05,0.0,0.0,16.0,0.0,0.26758544921875,True,REGULAR,USD,put,2025-10-24
38,AAPL251024P00275000,2025-10-15 19:54:01+00:00,275.0,26.35,28.05,28.7,0.0,0.0,29.0,0.0,0.372076591796875,True,REGULAR,USD,put,2025-10-24
39,AAPL251024P00277500,2025-10-09 16:22:31+00:00,277.5,23.65,30.35,31.3,0.0,0.0,,,0.42969320312500003,True,REGULAR,USD,put,2025-10-24
40,AAPL251024P00280000,2025-10-10 18:57:23+00:00,280.0,34.1,32.9,33.75,0.0,0.0,40.0,0.0,0.43994700683593746,True,REGULAR,USD,put,2025-10-24
41,AAPL251024P00285000,2025-10-06 13:50:40+00:00,285.0,28.77,38.05,38.75,0.0,0.0,1.0,0.0,0.4892629199218751,True,REGULAR,USD,put,2025-10-24
42,AAPL251024P00290000,2025-09-09 17:12:43+00:00,290.0,51.75,44.05,45.55,0.0,0.0,,0.0,0.7617211328125001,True,REGULAR,USD,put,2025-10-24
43,AAPL251024P00295000,2025-10-01 13:59:30+00:00,295.0,38.47,47.85,48.7,0.0,0.0,1.0,0.0,0.56055126953125,True,REGULAR,USD,put,2025-10-24
44,AAPL251024P00300000,2025-09-25 19:49:34+00:00,300.0,44.2,53.05,53.75,0.0,0.0,,0.0,0.6274451318359376,True,REGULAR,USD,put,2025-10-24
45,AAPL251024P00315000,2025-10-08 19:45:33+00:00,315.0,56.77,68.15,68.75,0.0,0.0,,,0.7539087109375,True,REGULAR,USD,put,2025-10-24
46,AAPL251024P00325000,2025-09-10 16:39:37+00:00,325.0,97.87,78.8,80.65,0.0,0.0,,0.0,1.115238798828125,True,REGULAR,USD,put,2025-10-24
0,AAPL251031C00140000,2025-10-16 13:34:11+00:00,140.0,107.52,106.25,107.9,-8.480003,-7.310348,1.0,3.0,1.4169951025390626,True,REGULAR,USD,call,2025-10-31
1,AAPL251031C00155000,2025-09-29 17:39:19+00:00,155.0,99.15,91.25,92.4,0.0,0.0,1.0,1.0,1.08984830078125,True,REGULAR,USD,call,2025-10-31
2,AAPL251031C00170000,2025-09-29 15:11:26+00:00,170.0,84.96,76.35,78.0,0.0,0.0,1.0,7.0,1.0122119702148438,True,REGULAR,USD,call,2025-10-31
3,AAPL251031C00180000,2025-10-03 14:13:43+00:00,180.0,79.38,66.45,68.0,0.0,0.0,9.0,11.0,0.8911143701171874,True,REGULAR,USD,call,2025-10-31
4,AAPL251031C00185000,2025-09-26 14:05:35+00:00,185.0,72.14,61.45,62.45,0.0,0.0,2.0,4.0,0.7568383691406251,True,REGULAR,USD,call,2025-10-31
5,AAPL251031C00190000,2025-10-16 14:43:16+00:00,190.0,59.25,56.5,58.05,-1.0999985,-1.8226985,2.0,7.0,0.772463212890625,True,REGULAR,USD,call,2025-10-31
6,AAPL251031C00195000,2025-10-16 18:58:39+00:00,195.0,51.85,52.0,52.95,-2.9500008,-5.383213,14.0,150.0,0.7446314599609375,True,REGULAR,USD,call,2025-10-31
7,AAPL251031C00200000,2025-10-15 19:45:17+00:00,200.0,49.9,46.65,47.6,0.0,0.0,30.0,120.0,0.6181678808593751,True,REGULAR,USD,call,2025-10-31
8,AAPL251031C00205000,2025-10-13 17:28:39+00:00,205.0,44.83,41.85,42.7,0.0,0.0,4.0,55.0,0.5844768115234374,True,REGULAR,USD,call,2025-10-31
9,AAPL251031C00210000,2025-10-16 16:03:42+00:00,210.0,38.45,37.05,37.55,-0.45999908,-1.1822131,2.0,101.0,0.5268602001953125,True,REGULAR,USD,call,2025-10-31
10,AAPL251031C00215000,2025-10-16 16:44:10+00:00,215.0,33.1,32.3,32.9,-0.5699997,-1.6929009,9.0,85.0,0.5042774182128906,True,REGULAR,USD,call,2025-10-31
11,AAPL251031C00220000,2025-10-16 18:25:35+00:00,220.0,27.07,27.6,28.05,-3.460001,-11.3331175,5.0,190.0,0.4858449853515625,True,REGULAR,USD,call,2025-10-31
12,AAPL251031C00225000,2025-10-16 18:25:12+00:00,225.0,22.7,23.05,23.35,-3.4099998,-13.06013,43.0,2226.0,0.4422663195800781,True,REGULAR,USD,call,2025-10-31
13,AAPL251031C00230000,2025-10-16 17:53:16+00:00,230.0,18.83,18.9,19.15,-2.3099995,-10.92715,17.0,828.0,0.4265194067382813,True,REGULAR,USD,call,2025-10-31
14,AAPL251031C00235000,2025-10-16 18:34:03+00:00,235.0,14.47,14.9,15.05,-1.9099989,-11.660556,180.0,954.0,0.4000304138183594,True,REGULAR,USD,call,2025-10-31
15,AAPL251031C00240000,2025-10-16 18:34:03+00:00,240.0,10.74,11.35,11.5,-2.1599998,-16.744184,304.0,1841.0,0.38587039916992183,True,REGULAR,USD,call,2025-10-31
16,AAPL251031C00245000,2025-10-16 19:02:27+00:00,245.0,8.3,8.25,8.4,-1.5999994,-16.161612,683.0,3487.0,0.3721376263427735,True,REGULAR,USD,call,2025-10-31
17,AAPL251031C00250000,2025-10-16 18:59:49+00:00,250.0,5.78,5.65,5.8,-1.1699996,-16.834528,5298.0,7160.0,0.3582827844238281,False,REGULAR,USD,call,2025-10-31
18,AAPL251031C00255000,2025-10-16 18:59:16+00:00,255.0,3.8,3.8,3.9,-0.85000014,-18.279573,1761.0,6458.0,0.3530338134765625,False,REGULAR,USD,call,2025-10-31
19,AAPL251031C00260000,2025-10-16 19:02:15+00:00,260.0,2.41,2.4,2.45,-0.5999999,-19.933552,2827.0,7834.0,0.3454655297851562,False,REGULAR,USD,call,2025-10-31
20,AAPL251031C00265000,2025-10-16 18:57:38+00:00,265.0,1.44,1.45,1.5,-0.45999992,-24.210522,641.0,6174.0,0.34278000976562495,False,REGULAR,USD,call,2025-10-31
21,AAPL251031C00270000,2025-10-16 19:01:36+00:00,270.0,0.9,0.88,0.91,-0.25,-21.73913,1172.0,9762.0,0.34400070068359373,False,REGULAR,USD,call,2025-10-31
22,AAPL251031C00275000,2025-10-16 19:02:06+00:00,275.0,0.54,0.52,0.54,-0.15999997,-22.857138,370.0,4511.0,0.3461979443359374,False,REGULAR,USD,call,2025-10-31
23,AAPL251031C00280000,2025-10-16 18:56:25+00:00,280.0,0.32,0.32,0.34,-0.110000014,-25.000002,338.0,6423.0,0.35425450439453116,False,REGULAR,USD,call,2025-10-31
24,AAPL251031C00285000,2025-10-16 18:57:33+00:00,285.0,0.2,0.2,0.22,-0.08999999,-31.034481,153.0,1526.0,0.36377589355468753,False,REGULAR,USD,call,2025-10-31
25,AAPL251031C00290000,2025-10-16 18:25:50+00:00,290.0,0.14,0.14,0.15,-0.019999996,-12.499997,1817.0,9720.0,0.375982802734375,False,REGULAR,USD,call,2025-10-31
26,AAPL251031C00295000,2025-10-16 15:23:58+00:00,295.0,0.11,0.09,0.1,0.0,0.0,16.0,1471.0,0.38672488281249995,False,REGULAR,USD,call,2025-10-31
27,AAPL251031C00300000,2025-10-16 19:01:29+00:00,300.0,0.06,0.06,0.07,-0.02,-25.0,251.0,3204.0,0.398443515625,False,REGULAR,USD,call,2025-10-31
28,AAPL251031C00305000,2025-10-16 18:05:20+00:00,305.0,0.04,0.03,0.05,-0.010000002,-20.000002,5.0,939.0,0.4101621484375,False,REGULAR,USD,call,2025-10-31
29,AAPL251031C00310000,2025-10-15 17:59:32+00:00,310.0,0.05,0.02,0.04,0.0,0.0,33.0,460.0,0.42578699218750005,False,REGULAR,USD,call,2025-10-31
30,AAPL251031C00315000,2025-10-15 19:21:55+00:00,315.0,0.03,0.01,0.03,0.0,0.0,2.0,104.0,0.437505625,False,REGULAR,USD,call,2025-10-31
31,AAPL251031C00320000,2025-10-16 13:43:24+00:00,320.0,0.01,0.01,0.03,-0.02,-66.66667,3.0,1129.0,0.46484910156250003,False,REGULAR,USD,call,2025-10-31
32,AAPL251031C00325000,2025-10-14 15:25:20+00:00,325.0,0.02,0.0,0.02,0.0,0.0,1.0,285.0,0.4687553125,False,REGULAR,USD,call,2025-10-31
0,AAPL251031P00110000,2025-10-15 14:32:01+00:00,110.0,0.01,0.0,0.02,0.0,0.0,10.0,24.0,1.2343788281249999,False,REGULAR,USD,put,2025-10-31
1,AAPL251031P00120000,2025-09-15 19:38:10+00:00,120.0,0.05,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,put,2025-10-31
2,AAPL251031P00125000,2025-10-16 17:22:37+00:00,125.0,0.01,0.01,0.02,-0.080000006,-88.88889,1.0,5.0,1.0781296093750001,False,REGULAR,USD,put,2025-10-31
3,AAPL251031P00130000,2025-09-29 16:17:18+00:00,130.0,0.05,0.01,0.02,0.0,0.0,1.0,13.0,1.015629921875,False,REGULAR,USD,put,2025-10-31
4,AAPL251031P00135000,2025-10-15 13:45:13+00:00,135.0,0.02,0.0,0.02,0.0,0.0,1.0,3.0,0.937500625,False,REGULAR,USD,put,2025-10-31
5,AAPL251031P00140000,2025-10-10 15:00:53+00:00,140.0,0.01,0.01,0.03,-0.080000006,-88.88889,1.0,23.0,0.937500625,False,REGULAR,USD,put,2025-10-31
6,AAPL251031P00145000,2025-10-07 13:35:28+00:00,145.0,0.02,0.0,0.03,0.0,0.0,1.0,17.0,0.85937640625,False,REGULAR,USD,put,2025-10-31
7,AAPL251031P00150000,2025-10-14 14:08:49+00:00,150.0,0.02,0.01,0.04,0.0,0.0,2.0,62.0,0.8437515624999999,False,REGULAR,USD,put,2025-10-31
8,AAPL251031P00155000,2025-10-10 13:55:50+00:00,155.0,0.04,0.01,0.04,0.0,0.0,2.0,44.0,0.7929708203125,False,REGULAR,USD,put,2025-10-31
9,AAPL251031P00160000,2025-10-09 18:22:56+00:00,160.0,0.03,0.02,0.05,0.0,0.0,69.0,148.0,0.7656273437500001,False,REGULAR,USD,put,2025-10-31
10,AAPL251031P00165000,2025-10-15 13:41:33+00:00,165.0,0.03,0.03,0.05,0.0,0.0,4.0,20.0,0.726565234375,False,REGULAR,USD,put,2025-10-31
11,AAPL251031P00170000,2025-10-16 16:38:39+00:00,170.0,0.03,0.03,0.06,0.0,0.0,2.0,57.0,0.6875031250000001,False,REGULAR,USD,put,2025-10-31
12,AAPL251031P00175000,2025-10-15 14:58:27+00:00,175.0,0.05,0.04,0.07,-0.009999998,-16.666662,25.0,55.0,0.6523472265625001,False,REGULAR,USD,put,2025-10-31
13,AAPL251031P00180000,2025-10-15 19:29:17+00:00,180.0,0.06,0.06,0.09,0.0,0.0,14.0,101.0,0.6250037500000001,False,REGULAR,USD,put,2025-10-31
14,AAPL251031P00185000,2025-10-14 18:14:52+00:00,185.0,0.07,0.07,0.1,0.0,0.0,2.0,181.0,0.585941640625,False,REGULAR,USD,put,2025-10-31
15,AAPL251031P00190000,2025-10-16 17:24:52+00:00,190.0,0.12,0.1,0.12,0.009999998,9.090907,4.0,213.0,0.5546919531250001,False,REGULAR,USD,put,2025-10-31
16,AAPL251031P00195000,2025-10-16 18:24:05+00:00,195.0,0.15,0.13,0.15,0.02000001,15.384624,30.0,140.0,0.523442265625,False,REGULAR,USD,put,2025-10-31
17,AAPL251031P00200000,2025-10-16 18:00:48+00:00,200.0,0.18,0.17,0.2,0.030000001,20.0,33.0,1137.0,0.500005,False,REGULAR,USD,put,2025-10-31
18,AAPL251031P00205000,2025-10-16 18:24:05+00:00,205.0,0.29,0.24,0.27,0.08,38.095238,78.0,176.0,0.4726615234375,False,REGULAR,USD,put,2025-10-31
19,AAPL251031P00210000,2025-10-16 17:56:58+00:00,210.0,0.41,0.34,0.37,0.15,57.692314,81.0,645.0,0.445318046875,False,REGULAR,USD,put,2025-10-31
20,AAPL251031P00215000,2025-10-16 18:52:38+00:00,215.0,0.53,0.51,0.54,0.14999998,39.47368,58.0,785.0,0.422857333984375,False,REGULAR,USD,put,2025-10-31
21,AAPL251031P00220000,2025-10-16 19:02:34+00:00,220.0,0.8,0.78,0.8,0.23000002,40.35088,177.0,1168.0,0.4018614501953125,False,REGULAR,USD,put,2025-10-31
22,AAPL251031P00225000,2025-10-16 18:56:57+00:00,225.0,1.24,1.2,1.23,0.3,31.914896,208.0,3308.0,0.385626260986328,False,REGULAR,USD,put,2025-10-31
23,AAPL251031P00230000,2025-10-16 18:57:01+00:00,230.0,1.91,1.88,1.92,0.45999992,31.724133,1106.0,3440.0,0.3734193518066406,False,REGULAR,USD,put,2025-10-31
24,AAPL251031P00235000,2025-10-16 18:52:36+00:00,235.0,2.97,2.89,2.94,0.72,32.0,880.0,2812.0,0.36255520263671875,False,REGULAR,USD,put,2025-10-31
25,AAPL251031P00240000,2025-10-16 18:48:12+00:00,240.0,4.3,4.25,4.4,0.75000024,21.126768,1324.0,5275.0,0.35352208984374994,False,REGULAR,USD,put,2025-10-31
26,AAPL251031P00245000,2025-10-16 19:01:54+00:00,245.0,6.1,6.2,6.3,0.8499999,16.190475,1022.0,3449.0,0.3418644915771484,False,REGULAR,USD,put,2025-10-31
27,AAPL251031P00250000,2025-10-16 18:45:46+00:00,250.0,8.71,8.7,8.8,1.6100001,22.67606,623.0,3627.0,0.3327703442382813,True,REGULAR,USD,put,2025-10-31
28,AAPL251031P00255000,2025-10-16 17:54:11+00:00,255.0,11.75,11.65,11.85,1.7799997,17.853558,100.0,1600.0,0.3225165405273437,True,REGULAR,USD,put,2025-10-31
29,AAPL251031P00260000,2025-10-16 17:18:49+00:00,260.0,14.57,15.25,15.45,1.7299995,13.473516,204.0,2960.0,0.3122627368164062,True,REGULAR,USD,put,2025-10-31
30,AAPL251031P00265000,2025-10-16 18:58:52+00:00,265.0,19.48,19.3,19.7,2.08,11.954023,172.0,312.0,0.31690136230468746,True,REGULAR,USD,put,2025-10-31
31,AAPL251031P00270000,2025-10-16 13:50:32+00:00,270.0,21.85,23.6,24.05,1.8500004,9.250002,3.0,181.0,0.30005582763671873,True,REGULAR,USD,put,2025-10-31
32,AAPL251031P00275000,2025-10-15 17:24:59+00:00,275.0,27.01,28.0,28.8,0.0,0.0,20.0,26.0,0.30274134765625,True,REGULAR,USD,put,2025-10-31
